"driverId","raceId","grid","results_position","positionText","positionOrder","results_points","results_laps","fastestLap","rank","race_ms","results_fastestlaptime","fastestLapSpeed","statusId","status"
526,772,0,NULL,"W",26,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
566,773,10,NULL,"R",10,"0",47,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
479,773,5,NULL,"R",11,"0",37,NULL,NULL,NULL,NULL,NULL,20,"Accident"
289,773,12,NULL,"R",12,"0",25,NULL,NULL,NULL,NULL,NULL,20,"Accident"
477,773,13,NULL,"R",13,"0",15,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
347,773,14,NULL,"R",14,"0",9,NULL,NULL,NULL,NULL,NULL,68,"Mechanical"
551,773,15,NULL,"R",15,"0",6,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
551,774,21,NULL,"R",8,"0",57,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
543,774,20,NULL,"R",9,"0",51,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
554,774,8,NULL,"R",10,"0",42,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
478,774,18,NULL,"R",11,"0",32,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
590,774,4,NULL,"R",12,"0",30,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
427,774,13,NULL,"R",13,"0",24,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
475,774,1,NULL,"R",14,"0",17,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
347,774,10,NULL,"R",15,"0",14,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
482,774,5,NULL,"R",16,"0",4,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
583,774,19,NULL,"R",17,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
566,774,17,NULL,"R",18,"0",1,NULL,NULL,NULL,NULL,NULL,64,"Mechanical"
476,774,6,NULL,"R",19,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
501,774,9,NULL,"R",20,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
356,774,15,NULL,"R",21,"0",0,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
590,775,3,NULL,"R",17,"0",41,NULL,NULL,NULL,NULL,NULL,3,"Accident"
604,775,24,NULL,"R",18,"0",31,NULL,NULL,NULL,NULL,NULL,3,"Accident"
605,775,22,NULL,"R",19,"0",30,NULL,NULL,NULL,NULL,NULL,3,"Accident"
479,775,7,NULL,"R",20,"0",29,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
482,775,6,NULL,"R",21,"0",29,NULL,NULL,NULL,NULL,NULL,3,"Accident"
554,775,4,NULL,"R",22,"0",26,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
455,775,20,NULL,"R",23,"0",15,NULL,NULL,NULL,NULL,NULL,3,"Accident"
541,775,15,NULL,"R",24,"0",15,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
427,775,9,NULL,"R",25,"0",9,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
608,776,4,NULL,"R",11,"0",75,NULL,NULL,NULL,NULL,NULL,36,"Mechanical"
578,776,7,NULL,"R",12,"0",35,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
577,776,6,NULL,"R",13,"0",31,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
581,776,5,NULL,"R",14,"0",26,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
476,777,9,NULL,"R",7,"0",95,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
483,777,14,NULL,"R",8,"0",64,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
541,777,11,NULL,"R",9,"0",60,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
496,777,7,NULL,"R",10,"0",51,NULL,NULL,NULL,NULL,NULL,20,"Accident"
549,777,16,NULL,"R",11,"0",47,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
501,777,8,NULL,"R",12,"0",23,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
547,777,12,NULL,"R",13,"0",10,NULL,NULL,NULL,NULL,NULL,3,"Accident"
581,777,2,NULL,"R",14,"0",4,NULL,NULL,NULL,NULL,NULL,3,"Accident"
475,777,3,NULL,"R",15,"0",4,NULL,NULL,NULL,NULL,NULL,3,"Accident"
578,777,5,NULL,"R",16,"0",4,NULL,NULL,NULL,NULL,NULL,3,"Accident"
456,777,0,NULL,"F",17,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
478,777,0,NULL,"F",18,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
609,777,0,NULL,"F",19,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
586,777,0,NULL,"F",20,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
610,777,0,NULL,"F",21,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
592,778,6,NULL,"R",18,"0",182,NULL,NULL,NULL,NULL,NULL,37,"Mechanical"
614,778,27,NULL,"R",19,"0",170,NULL,NULL,NULL,NULL,NULL,20,"Accident"
594,778,31,NULL,"R",20,"0",138,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
538,778,30,NULL,"R",21,"0",111,NULL,NULL,NULL,NULL,NULL,3,"Accident"
615,778,4,NULL,"R",22,"0",107,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
527,778,2,NULL,"R",23,"0",105,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
565,778,18,NULL,"R",24,"0",101,NULL,NULL,NULL,NULL,NULL,3,"Accident"
513,778,20,NULL,"R",25,"0",93,NULL,NULL,NULL,NULL,NULL,67,"Mechanical"
560,778,23,NULL,"R",26,"0",81,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
558,778,8,NULL,"R",27,"0",75,NULL,NULL,NULL,NULL,NULL,3,"Accident"
556,778,29,NULL,"R",28,"0",53,NULL,NULL,NULL,NULL,NULL,3,"Accident"
596,778,7,NULL,"R",29,"0",51,NULL,NULL,NULL,NULL,NULL,31,"Mechanical"
449,778,24,NULL,"R",30,"0",27,NULL,NULL,NULL,NULL,NULL,101,"Mechanical"
526,778,3,NULL,"R",31,"0",13,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
532,778,26,NULL,"R",32,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
616,778,9,NULL,"R",33,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
496,779,9,NULL,"R",8,"0",30,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
590,779,10,NULL,"R",9,"0",30,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
456,779,6,NULL,"R",10,"0",25,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
618,779,12,NULL,"R",11,"0",24,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
427,779,8,NULL,"R",12,"0",23,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
356,779,13,NULL,"R",13,"0",4,NULL,NULL,NULL,NULL,NULL,3,"Accident"
547,779,14,NULL,"R",14,"0",4,NULL,NULL,NULL,NULL,NULL,86,"Mechanical"
541,779,11,NULL,"R",15,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
356,780,13,NULL,"R",9,"0",74,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
554,780,2,NULL,"R",10,"0",69,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
581,780,8,NULL,"R",11,"0",53,NULL,NULL,NULL,NULL,NULL,47,"Mechanical"
475,780,1,NULL,"R",12,"0",51,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
579,780,4,NULL,"R",13,"0",49,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
486,780,16,NULL,"R",14,"0",46,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
610,780,12,NULL,"R",15,"0",44,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
501,780,7,NULL,"R",16,"0",39,NULL,NULL,NULL,NULL,NULL,103,"Mechanical"
496,780,11,NULL,"R",17,"0",35,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
347,780,17,NULL,"R",18,"0",18,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
547,780,14,NULL,"W",19,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
478,781,11,NULL,"R",16,"0",14,NULL,NULL,NULL,NULL,NULL,83,"Mechanical"
620,781,15,NULL,"R",17,"0",13,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
456,781,14,NULL,"R",18,"0",11,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
580,781,21,NULL,"R",19,"0",11,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
590,781,9,NULL,"R",20,"0",10,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
356,781,18,NULL,"R",21,"0",6,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
621,781,23,NULL,"R",22,"0",4,NULL,NULL,NULL,NULL,NULL,99,"Mechanical"
601,781,24,NULL,"R",23,"0",3,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
547,781,19,NULL,"R",24,"0",2,NULL,NULL,NULL,NULL,NULL,109,"Mechanical"
577,782,3,NULL,"R",8,"0",9,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
580,782,12,NULL,"R",9,"0",9,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
506,782,14,NULL,"R",10,"0",9,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
347,782,9,NULL,"R",11,"0",7,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
554,782,4,NULL,"R",12,"0",3,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
456,782,15,NULL,"R",13,"0",3,NULL,NULL,NULL,NULL,NULL,3,"Accident"
479,782,6,NULL,"R",14,"0",1,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
547,782,11,NULL,"R",15,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
586,782,13,NULL,"R",16,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
581,783,7,NULL,"R",12,"0",62,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
590,783,1,NULL,"R",13,"0",49,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
554,783,5,NULL,"R",14,"0",49,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
506,783,14,NULL,"R",15,"0",47,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
501,783,6,NULL,"R",16,"0",34,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
347,783,13,NULL,"R",17,"0",31,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
586,783,17,NULL,"R",18,"0",3,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
475,784,7,NULL,"R",7,"0",81,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
581,784,9,NULL,"R",8,"0",58,NULL,NULL,NULL,NULL,NULL,3,"Accident"
586,784,12,NULL,"R",9,"0",57,NULL,NULL,NULL,NULL,NULL,3,"Accident"
496,784,6,NULL,"R",10,"0",42,NULL,NULL,NULL,NULL,NULL,86,"Mechanical"
608,784,2,NULL,"R",11,"0",40,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
498,784,5,NULL,"R",12,"0",24,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
579,784,1,NULL,"R",13,"0",22,NULL,NULL,NULL,NULL,NULL,48,"Mechanical"
626,785,12,NULL,"R",9,"0",90,NULL,NULL,NULL,NULL,NULL,3,"Accident"
627,785,15,NULL,"R",10,"0",72,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
608,785,3,NULL,"R",11,"0",14,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
427,785,6,NULL,"R",12,"0",13,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
501,785,5,NULL,"R",13,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
577,785,8,NULL,"R",14,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
483,785,0,NULL,"F",15,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
578,785,0,NULL,"W",16,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
479,785,0,NULL,"W",17,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
589,785,0,NULL,"W",18,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
509,786,2,NULL,"R",20,"0",175,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
594,786,31,NULL,"R",21,"0",173,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
529,786,5,NULL,"R",22,"0",160,NULL,NULL,NULL,NULL,NULL,3,"Accident"
596,786,14,NULL,"R",23,"0",160,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
556,786,16,NULL,"R",24,"0",134,NULL,NULL,NULL,NULL,NULL,3,"Accident"
562,786,24,NULL,"R",25,"0",131,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
631,786,20,NULL,"R",26,"0",94,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
612,786,9,NULL,"R",27,"0",90,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
538,786,27,NULL,"R",28,"0",74,NULL,NULL,NULL,NULL,NULL,3,"Accident"
561,786,17,NULL,"R",29,"0",49,NULL,NULL,NULL,NULL,NULL,3,"Accident"
533,786,12,NULL,"R",30,"0",35,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
526,786,11,NULL,"R",31,"0",22,NULL,NULL,NULL,NULL,NULL,20,"Accident"
512,786,18,NULL,"R",32,"0",22,NULL,NULL,NULL,NULL,NULL,20,"Accident"
555,786,8,NULL,"R",33,"1",21,NULL,NULL,NULL,NULL,NULL,3,"Accident"
579,787,1,NULL,"R",9,"0",23,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
427,787,7,NULL,"R",10,"0",11,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
475,787,2,NULL,"R",11,"0",10,NULL,NULL,NULL,NULL,NULL,36,"Mechanical"
608,787,5,NULL,"R",12,"0",10,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
634,787,12,NULL,"R",13,"0",10,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
547,787,15,NULL,"R",14,"0",2,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
580,787,13,NULL,"R",15,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
609,788,20,NULL,"R",12,"0",41,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
624,788,16,NULL,"R",13,"0",40,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
482,788,11,NULL,"R",14,"0",38,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
633,788,10,NULL,"R",15,"0",23,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
606,788,9,NULL,"R",16,"0",20,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
427,788,18,NULL,"R",17,"0",18,NULL,NULL,NULL,NULL,NULL,37,"Mechanical"
475,788,8,NULL,"R",18,"0",12,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
501,788,4,NULL,"R",19,"0",5,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
635,788,5,NULL,"W",20,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
475,789,1,NULL,"R",12,"1",94,NULL,NULL,NULL,NULL,NULL,109,"Mechanical"
501,789,5,NULL,"R",13,"0",87,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
636,789,11,NULL,"R",14,"0",74,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
427,789,16,NULL,"R",15,"0",74,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
624,789,26,NULL,"R",16,"0",71,NULL,NULL,NULL,NULL,NULL,109,"Mechanical"
581,789,4,NULL,"R",17,"0",64,NULL,NULL,NULL,NULL,NULL,51,"Mechanical"
456,789,7,NULL,"R",18,"0",59,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
479,789,9,NULL,"R",19,"0",39,NULL,NULL,NULL,NULL,NULL,3,"Accident"
578,789,3,NULL,"R",20,"0",24,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
627,789,27,NULL,"R",21,"0",23,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
506,789,20,NULL,"R",22,"0",22,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
620,789,24,NULL,"R",23,"0",21,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
637,789,10,NULL,"R",24,"0",16,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
585,789,23,NULL,"R",25,"0",12,NULL,NULL,NULL,NULL,NULL,80,"Mechanical"
356,789,28,NULL,"R",26,"0",3,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
541,789,17,NULL,"R",27,"0",2,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
498,789,6,NULL,"R",28,"0",0,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
506,790,11,NULL,"D",6,"0",20,NULL,NULL,NULL,NULL,NULL,2,"Regulations"
638,790,19,NULL,"N",7,"0",16,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
639,790,21,NULL,"R",8,"0",15,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
606,790,10,NULL,"R",9,"0",14,NULL,NULL,NULL,NULL,NULL,3,"Accident"
501,790,12,NULL,"R",10,"0",13,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
633,790,20,NULL,"R",11,"0",13,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
577,790,5,NULL,"R",12,"0",11,NULL,NULL,NULL,NULL,NULL,3,"Accident"
581,790,2,NULL,"R",13,"0",8,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
608,790,3,NULL,"R",14,"0",5,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
620,790,7,NULL,"R",15,"0",3,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
547,790,13,NULL,"R",16,"0",3,NULL,NULL,NULL,NULL,NULL,51,"Mechanical"
456,790,9,NULL,"R",17,"0",2,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
626,790,15,NULL,"R",18,"0",0,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
483,790,17,NULL,"R",19,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
607,790,0,NULL,"W",20,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
429,790,0,NULL,"W",21,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
586,790,0,NULL,"W",22,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
577,791,3,NULL,"R",12,"0",47,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
620,791,13,NULL,"R",13,"0",42,NULL,NULL,NULL,NULL,NULL,38,"Mechanical"
501,791,10,NULL,"R",14,"0",32,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
554,791,5,NULL,"R",15,"0",23,NULL,NULL,NULL,NULL,NULL,121,"Mechanical"
506,791,22,NULL,"R",16,"0",16,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
427,791,11,NULL,"R",17,"0",13,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
641,791,4,NULL,"R",18,"0",12,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
608,791,2,NULL,"R",19,"0",9,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
633,791,8,NULL,"R",20,"0",7,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
626,791,23,NULL,"R",21,"0",7,NULL,NULL,NULL,NULL,NULL,83,"Mechanical"
606,791,9,NULL,"R",22,"0",6,NULL,NULL,NULL,NULL,NULL,27,"Mechanical"
610,791,20,NULL,"R",23,"0",6,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
624,791,21,NULL,"R",24,"0",3,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
476,791,0,NULL,"W",25,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
644,792,19,NULL,"R",8,"0",54,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
645,792,20,NULL,"R",9,"0",54,NULL,NULL,NULL,NULL,NULL,32,"Mechanical"
646,792,17,NULL,"R",10,"0",38,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
427,792,14,NULL,"R",11,"0",36,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
608,792,12,NULL,"R",12,"0",35,NULL,NULL,NULL,NULL,NULL,3,"Accident"
475,792,8,NULL,"R",13,"0",29,NULL,NULL,NULL,NULL,NULL,69,"Mechanical"
623,792,21,NULL,"R",14,"0",22,NULL,NULL,NULL,NULL,NULL,60,"Mechanical"
647,792,2,NULL,"R",15,"0",21,NULL,NULL,NULL,NULL,NULL,3,"Accident"
625,792,15,NULL,"R",16,"0",7,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
554,792,4,NULL,"R",17,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
648,792,6,NULL,"R",18,"0",2,NULL,NULL,NULL,NULL,NULL,3,"Accident"
633,792,11,NULL,"R",19,"0",2,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
649,792,9,NULL,"R",20,"0",1,NULL,NULL,NULL,NULL,NULL,3,"Accident"
496,792,13,NULL,"R",21,"0",1,NULL,NULL,NULL,NULL,NULL,3,"Accident"
607,793,11,NULL,"R",10,"0",86,NULL,NULL,NULL,NULL,NULL,20,"Accident"
647,793,2,NULL,"R",11,"0",80,NULL,NULL,NULL,NULL,NULL,3,"Accident"
501,793,18,NULL,"R",12,"0",68,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
643,793,6,NULL,"R",13,"0",64,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
625,793,16,NULL,"R",14,"0",63,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
579,793,1,NULL,"R",15,"1",49,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
626,793,13,NULL,"R",16,"0",38,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
609,793,10,NULL,"R",17,"0",24,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
578,793,12,NULL,"R",18,"0",22,NULL,NULL,NULL,NULL,NULL,37,"Mechanical"
627,793,17,NULL,"R",19,"0",8,NULL,NULL,NULL,NULL,NULL,95,"Mechanical"
577,793,8,NULL,"R",20,"0",7,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
651,793,0,NULL,"F",21,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
652,793,0,NULL,"F",22,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
478,793,0,NULL,"F",23,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
528,794,21,NULL,"R",15,"0",178,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
655,794,9,NULL,"R",16,"0",170,NULL,NULL,NULL,NULL,NULL,3,"Accident"
656,794,24,NULL,"R",17,"0",168,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
523,794,31,NULL,"R",18,"0",142,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
611,794,6,NULL,"R",19,"0",134,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
631,794,28,NULL,"R",20,"0",120,NULL,NULL,NULL,NULL,NULL,48,"Mechanical"
593,794,27,NULL,"R",21,"0",119,NULL,NULL,NULL,NULL,NULL,121,"Mechanical"
532,794,13,NULL,"R",22,"0",112,NULL,NULL,NULL,NULL,NULL,80,"Mechanical"
561,794,23,NULL,"R",23,"0",111,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
525,794,11,NULL,"R",24,"0",90,NULL,NULL,NULL,NULL,NULL,48,"Mechanical"
657,794,5,NULL,"R",25,"1",56,NULL,NULL,NULL,NULL,NULL,3,"Accident"
658,794,3,NULL,"R",26,"0",54,NULL,NULL,NULL,NULL,NULL,121,"Mechanical"
558,794,22,NULL,"R",27,"0",54,NULL,NULL,NULL,NULL,NULL,3,"Accident"
449,794,30,NULL,"R",28,"0",53,NULL,NULL,NULL,NULL,NULL,3,"Accident"
533,794,26,NULL,"R",29,"0",53,NULL,NULL,NULL,NULL,NULL,3,"Accident"
596,794,29,NULL,"R",30,"0",53,NULL,NULL,NULL,NULL,NULL,31,"Mechanical"
659,794,1,NULL,"R",31,"0",40,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
615,794,4,NULL,"R",32,"0",39,NULL,NULL,NULL,NULL,NULL,20,"Accident"
592,794,15,NULL,"R",33,"0",10,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
648,795,6,NULL,"R",10,"0",21,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
608,795,1,NULL,"R",11,"0",16,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
578,795,9,NULL,"R",12,"0",8,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
554,795,5,NULL,"R",13,"0",3,NULL,NULL,NULL,NULL,NULL,20,"Accident"
660,795,0,NULL,"W",14,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
641,795,0,NULL,"W",15,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
501,795,0,NULL,"W",16,"0",0,NULL,NULL,NULL,NULL,NULL,54,"Regulations"
427,796,8,NULL,"R",12,"0",65,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
626,796,11,NULL,"R",13,"0",44,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
547,796,15,NULL,"R",14,"0",23,NULL,NULL,NULL,NULL,NULL,20,"Accident"
648,796,3,NULL,"R",15,"0",21,NULL,NULL,NULL,NULL,NULL,20,"Accident"
661,796,10,NULL,"R",16,"0",2,NULL,NULL,NULL,NULL,NULL,67,"Mechanical"
427,797,13,NULL,"R",10,"0",59,NULL,NULL,NULL,NULL,NULL,25,"Mechanical"
643,797,6,NULL,"R",11,"0",47,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
356,797,25,NULL,"R",12,"0",30,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
664,797,17,NULL,"R",13,"0",30,NULL,NULL,NULL,NULL,NULL,51,"Mechanical"
581,797,24,NULL,"R",14,"0",28,NULL,NULL,NULL,NULL,NULL,8,"Mechanical"
624,797,18,NULL,"R",15,"0",26,NULL,NULL,NULL,NULL,NULL,51,"Mechanical"
456,797,20,NULL,"R",16,"0",23,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
547,797,22,NULL,"R",17,"0",22,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
501,797,7,NULL,"R",18,"0",20,NULL,NULL,NULL,NULL,NULL,37,"Mechanical"
666,797,14,NULL,"R",19,"0",19,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
665,797,19,NULL,"R",20,"0",18,NULL,NULL,NULL,NULL,NULL,23,"Mechanical"
608,797,10,NULL,"R",21,"0",16,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
609,797,8,NULL,"R",22,"0",9,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
554,797,3,NULL,"R",23,"0",9,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
626,797,11,NULL,"R",24,"0",4,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
486,797,21,NULL,"W",25,"0",0,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
648,798,3,NULL,"R",11,"0",32,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
577,798,10,NULL,"R",12,"0",31,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
